Time;Height;Velocity;ThrustPct;Acceleration;FuelMass;EngineState
0.0;3000.0;0.0;0.0;0.0;10500.0;Off
0.1;3000.0;-0.2;0.0;0.0;10500.0;Off
0.2;3000.0;-0.3;0.0;0.0;10500.0;Off
0.3;2999.9;-0.5;0.0;0.0;10500.0;Off
0.4;2999.8;-0.7;0.0;0.0;10500.0;Off
0.5;2999.8;-0.8;0.0;0.0;10500.0;Off
0.6;2999.7;-1.0;0.0;0.0;10500.0;Off
0.7;2999.5;-1.1;0.0;0.0;10500.0;Off
0.8;2999.4;-1.3;0.0;0.0;10500.0;Off
0.9;2999.3;-1.5;0.0;0.0;10500.0;Off
1.0;2999.1;-1.6;0.0;0.0;10500.0;Off
1.1;2998.9;-1.8;0.0;0.0;10500.0;Off
1.2;2998.7;-2.0;0.0;0.0;10500.0;Off
1.3;2998.5;-2.1;0.0;0.0;10500.0;Off
1.4;2998.3;-2.3;0.0;0.0;10500.0;Off
1.5;2998.1;-2.4;0.0;0.0;10500.0;Off
1.6;2997.8;-2.6;0.0;0.0;10500.0;Off
1.7;2997.5;-2.8;0.0;0.0;10500.0;Off
1.8;2997.2;-2.9;0.0;0.0;10500.0;Off
1.9;2996.9;-3.1;0.0;0.0;10500.0;Off
2.0;2996.6;-3.3;0.0;0.0;10500.0;Off
2.1;2996.2;-3.4;0.0;0.0;10500.0;Off
2.2;2995.9;-3.6;0.0;0.0;10500.0;Off
2.3;2995.5;-3.7;0.0;0.0;10500.0;Off
2.4;2995.1;-3.9;0.0;0.0;10500.0;Off
2.5;2994.7;-4.1;0.0;0.0;10500.0;Off
2.6;2994.3;-4.2;0.0;0.0;10500.0;Off
2.7;2993.9;-4.4;0.0;0.0;10500.0;Off
2.8;2993.4;-4.6;0.0;0.0;10500.0;Off
2.9;2992.9;-4.7;0.0;0.0;10500.0;Off
3.0;2992.4;-4.9;0.0;0.0;10500.0;Off
3.1;2991.9;-5.0;0.0;0.0;10500.0;Off
3.2;2991.4;-5.2;0.0;0.0;10500.0;Off
3.3;2990.9;-5.4;0.0;0.0;10500.0;Off
3.4;2990.3;-5.5;0.0;0.0;10500.0;Off
3.5;2989.8;-5.7;0.0;0.0;10500.0;Off
3.6;2989.2;-5.9;0.0;0.0;10500.0;Off
3.7;2988.6;-6.0;0.0;0.0;10500.0;Off
3.8;2988.0;-6.2;0.0;0.0;10500.0;Off
3.9;2987.3;-6.3;0.0;0.0;10500.0;Off
4.0;2986.7;-6.5;0.0;0.0;10500.0;Off
4.1;2986.0;-6.7;0.0;0.0;10500.0;Off
4.2;2985.3;-6.8;0.0;0.0;10500.0;Off
4.3;2984.6;-7.0;0.0;0.0;10500.0;Off
4.4;2983.9;-7.1;0.0;0.0;10500.0;Off
4.5;2983.2;-7.3;0.0;0.0;10500.0;Off
4.6;2982.4;-7.5;0.0;0.0;10500.0;Off
4.7;2981.7;-7.6;0.0;0.0;10500.0;Off
4.8;2980.9;-7.8;0.0;0.0;10500.0;Off
4.9;2980.1;-8.0;0.0;0.0;10500.0;Off
5.0;2979.3;-8.1;0.0;0.0;10500.0;Off
5.1;2978.5;-8.3;0.0;0.0;10500.0;Off
5.2;2977.6;-8.4;0.0;0.0;10500.0;Off
5.3;2976.7;-8.6;0.0;0.0;10500.0;Off
5.4;2975.9;-8.8;0.0;0.0;10500.0;Off
5.5;2975.0;-8.9;0.0;0.0;10500.0;Off
5.6;2974.1;-9.1;0.0;0.0;10500.0;Off
5.7;2973.1;-9.3;0.0;0.0;10500.0;Off
5.8;2972.2;-9.4;0.0;0.0;10500.0;Off
5.9;2971.2;-9.6;0.0;0.0;10500.0;Off
6.0;2970.3;-9.7;0.0;0.0;10500.0;Off
6.1;2969.3;-9.9;0.0;0.0;10500.0;Off
6.2;2968.3;-10.1;0.0;0.0;10500.0;Off
6.3;2967.2;-10.2;0.0;0.0;10500.0;Off
6.4;2966.2;-10.4;0.0;0.0;10500.0;Off
6.5;2965.1;-10.6;0.0;0.0;10500.0;Off
6.6;2964.1;-10.7;0.0;0.0;10500.0;Off
6.7;2963.0;-10.9;0.0;0.0;10500.0;Off
6.8;2961.9;-11.1;0.0;0.0;10500.0;Off
6.9;2960.8;-11.2;0.0;0.0;10500.0;Off
7.0;2959.6;-11.4;0.0;0.0;10500.0;Off
7.1;2958.5;-11.5;0.0;0.0;10500.0;Off
7.2;2957.3;-11.7;0.0;0.0;10500.0;Off
7.3;2956.1;-11.9;0.0;0.0;10500.0;Off
7.4;2954.9;-12.0;0.0;0.0;10500.0;Off
7.5;2953.7;-12.2;0.0;0.0;10500.0;Off
7.6;2952.5;-12.4;0.0;0.0;10500.0;Off
7.7;2951.2;-12.5;0.0;0.0;10500.0;Off
7.8;2949.9;-12.7;0.0;0.0;10500.0;Off
7.9;2948.7;-12.8;0.0;0.0;10500.0;Off
8.0;2947.4;-13.0;0.0;0.0;10500.0;Off
8.1;2946.0;-13.2;0.0;0.0;10500.0;Off
8.2;2944.7;-13.3;0.0;0.0;10500.0;Off
8.3;2943.4;-13.5;0.0;0.0;10500.0;Off
8.4;2942.0;-13.7;0.0;0.0;10500.0;Off
8.5;2940.6;-13.8;0.0;0.0;10500.0;Off
8.6;2939.2;-14.0;0.0;0.0;10500.0;Off
8.7;2937.8;-14.1;0.0;0.0;10500.0;Off
8.8;2936.4;-14.3;0.0;0.0;10500.0;Off
8.9;2934.9;-14.5;0.0;0.0;10500.0;Off
9.0;2933.5;-14.6;0.0;0.0;10500.0;Off
9.1;2932.0;-14.8;0.0;0.0;10500.0;Off
9.2;2930.5;-15.0;0.0;0.0;10500.0;Off
9.3;2929.0;-15.1;0.0;0.0;10500.0;Off
9.4;2927.4;-15.3;0.0;0.0;10500.0;Off
9.5;2925.9;-15.4;0.0;0.0;10500.0;Off
9.6;2924.3;-15.6;0.0;0.0;10500.0;Off
9.7;2922.8;-15.8;0.0;0.0;10500.0;Off
9.8;2921.2;-15.9;0.0;0.0;10500.0;Off
9.9;2919.6;-16.1;0.0;0.0;10500.0;Off
10.0;2917.9;-16.3;0.0;0.0;10500.0;Off
10.1;2916.3;-16.4;0.0;0.0;10500.0;Off
10.2;2914.6;-16.6;0.0;0.0;10500.0;Off
10.3;2913.0;-16.7;0.0;0.0;10500.0;Off
10.4;2911.3;-16.9;0.0;0.0;10500.0;Off
10.5;2909.6;-17.1;0.0;0.0;10500.0;Off
10.6;2907.8;-17.2;0.0;0.0;10500.0;Off
10.7;2906.1;-17.4;0.0;0.0;10500.0;Off
10.8;2904.4;-17.6;0.0;0.0;10500.0;Off
10.9;2902.6;-17.7;0.0;0.0;10500.0;Off
11.0;2900.8;-17.9;0.0;0.0;10500.0;Off
11.1;2899.0;-18.0;0.0;0.0;10500.0;Off
11.2;2897.2;-18.2;0.0;0.0;10500.0;Off
11.3;2895.3;-18.4;0.0;0.0;10500.0;Off
11.4;2893.5;-18.5;0.0;0.0;10500.0;Off
11.5;2891.6;-18.7;0.0;0.0;10500.0;Off
11.6;2889.7;-18.9;0.0;0.0;10500.0;Off
11.7;2887.8;-19.0;0.0;0.0;10500.0;Off
11.8;2885.9;-19.2;0.0;0.0;10500.0;Off
11.9;2884.0;-19.3;0.0;0.0;10500.0;Off
12.0;2882.0;-19.5;0.0;0.0;10500.0;Off
12.1;2880.1;-19.7;0.0;0.0;10500.0;Off
12.2;2878.1;-19.8;0.0;0.0;10500.0;Off
12.3;2876.1;-20.0;0.0;0.0;10500.0;Off
12.4;2874.1;-20.2;0.0;0.0;10500.0;Off
12.5;2872.0;-20.3;0.0;0.0;10500.0;Off
12.6;2870.0;-20.5;0.0;0.0;10500.0;Off
12.7;2867.9;-20.6;0.0;0.0;10500.0;Off
12.8;2865.8;-20.8;0.0;0.0;10500.0;Off
12.9;2863.7;-21.0;0.0;0.0;10500.0;Off
13.0;2861.6;-21.1;0.0;0.0;10500.0;Off
13.1;2859.5;-21.3;0.0;0.0;10500.0;Off
13.2;2857.4;-21.5;0.0;0.0;10500.0;Off
13.3;2855.2;-21.6;0.0;0.0;10500.0;Off
13.4;2853.0;-21.8;0.0;0.0;10500.0;Off
13.5;2850.8;-21.9;0.0;0.0;10500.0;Off
13.6;2848.6;-22.1;0.0;0.0;10500.0;Off
13.7;2846.4;-22.3;0.0;0.0;10500.0;Off
13.8;2844.1;-22.4;0.0;0.0;10500.0;Off
13.9;2841.9;-22.6;0.0;0.0;10500.0;Off
14.0;2839.6;-22.8;0.0;0.0;10500.0;Off
14.1;2837.3;-22.9;0.0;0.0;10500.0;Off
14.2;2835.0;-23.1;0.0;0.0;10500.0;Off
14.3;2832.7;-23.2;0.0;0.0;10500.0;Off
14.4;2830.4;-23.4;0.0;0.0;10500.0;Off
14.5;2828.0;-23.6;0.0;0.0;10500.0;Off
14.6;2825.6;-23.7;0.0;0.0;10500.0;Off
14.7;2823.2;-23.9;0.0;0.0;10500.0;Off
14.8;2820.8;-24.1;0.0;0.0;10500.0;Off
14.9;2818.4;-24.2;0.0;0.0;10500.0;Off
15.0;2816.0;-24.4;0.0;0.0;10500.0;Off
15.1;2813.5;-24.5;0.0;0.0;10500.0;Off
15.2;2811.0;-24.7;0.0;0.0;10500.0;Off
15.3;2808.6;-24.9;0.0;0.0;10500.0;Off
15.4;2806.1;-25.0;0.0;0.0;10500.0;Off
15.5;2803.5;-25.2;0.0;0.0;10500.0;Off
15.6;2801.0;-25.4;0.0;0.0;10500.0;Off
15.7;2798.5;-25.5;0.0;0.0;10500.0;Off
15.8;2795.9;-25.7;0.0;0.0;10500.0;Off
15.9;2793.3;-25.8;0.0;0.0;10500.0;Off
16.0;2790.7;-26.0;0.0;0.0;10500.0;Off
16.1;2788.1;-26.2;0.0;0.0;10500.0;Off
16.2;2785.5;-26.3;0.0;0.0;10500.0;Off
16.3;2782.8;-26.5;0.0;0.0;10500.0;Off
16.4;2780.1;-26.7;0.0;0.0;10500.0;Off
16.5;2777.5;-26.8;0.0;0.0;10500.0;Off
16.6;2774.8;-27.0;0.0;0.0;10500.0;Off
16.7;2772.0;-27.1;0.0;0.0;10500.0;Off
16.8;2769.3;-27.3;0.0;0.0;10500.0;Off
16.9;2766.6;-27.5;0.0;0.0;10500.0;Off
17.0;2763.8;-27.6;0.0;0.0;10500.0;Off
17.1;2761.0;-27.8;0.0;0.0;10500.0;Off
17.2;2758.2;-28.0;0.0;0.0;10500.0;Off
17.3;2755.4;-28.1;0.0;0.0;10500.0;Off
17.4;2752.6;-28.3;0.0;0.0;10500.0;Off
17.5;2749.8;-28.4;0.0;0.0;10500.0;Off
17.6;2746.9;-28.6;0.0;0.0;10500.0;Off
17.7;2744.0;-28.8;0.0;0.0;10500.0;Off
17.8;2741.1;-28.9;0.0;0.0;10500.0;Off
17.9;2738.2;-29.1;0.0;0.0;10500.0;Off
18.0;2735.3;-29.3;0.0;0.0;10500.0;Off
18.1;2732.3;-29.4;0.0;0.0;10500.0;Off
18.2;2729.4;-29.6;0.0;0.0;10500.0;Off
18.3;2726.4;-29.7;0.0;0.0;10500.0;Off
18.4;2723.4;-29.9;0.0;0.0;10500.0;Off
18.5;2720.4;-30.1;0.0;0.0;10500.0;Off
18.6;2717.4;-30.2;0.0;0.0;10500.0;Off
18.7;2714.4;-30.4;0.0;0.0;10500.0;Off
18.8;2711.3;-30.6;0.0;0.0;10500.0;Off
18.9;2708.2;-30.7;0.0;0.0;10500.0;Off
19.0;2705.1;-30.9;0.0;0.0;10500.0;Off
19.1;2702.0;-31.0;0.0;0.0;10500.0;Off
19.2;2698.9;-31.2;0.0;0.0;10500.0;Off
19.3;2695.8;-31.4;0.0;0.0;10500.0;Off
19.4;2692.6;-31.5;0.0;0.0;10500.0;Off
19.5;2689.5;-31.7;0.0;0.0;10500.0;Off
19.6;2686.3;-31.9;0.0;0.0;10500.0;Off
19.7;2683.1;-32.0;0.0;0.0;10500.0;Off
19.8;2679.9;-32.2;0.0;0.0;10500.0;Off
19.9;2676.6;-32.3;0.0;0.0;10500.0;Off
20.0;2673.4;-32.5;0.0;0.0;10500.0;Off
20.1;2670.1;-32.7;0.0;0.0;10500.0;Off
20.2;2666.8;-32.8;0.0;0.0;10500.0;Off
20.3;2663.5;-33.0;0.0;0.0;10500.0;Off
20.4;2660.2;-33.2;0.0;0.0;10500.0;Off
20.5;2656.9;-33.3;0.0;0.0;10500.0;Off
20.6;2653.5;-33.5;0.0;0.0;10500.0;Off
20.7;2650.2;-33.6;0.0;0.0;10500.0;Off
20.8;2646.8;-33.8;0.0;0.0;10500.0;Off
20.9;2643.4;-34.0;0.0;0.0;10500.0;Off
21.0;2640.0;-34.1;0.0;0.0;10500.0;Off
21.1;2636.6;-34.3;0.0;0.0;10500.0;Off
21.2;2633.1;-34.5;0.0;0.0;10500.0;Off
21.3;2629.6;-34.6;0.0;0.0;10500.0;Off
21.4;2626.2;-34.8;0.0;0.0;10500.0;Off
21.5;2622.7;-34.9;0.0;0.0;10500.0;Off
21.6;2619.2;-35.1;0.0;0.0;10500.0;Off
21.7;2615.6;-35.3;0.0;0.0;10500.0;Off
21.8;2612.1;-35.4;0.0;0.0;10500.0;Off
21.9;2608.5;-35.6;0.0;0.0;10500.0;Off
22.0;2605.0;-35.8;0.0;0.0;10500.0;Off
22.1;2601.4;-35.9;0.0;0.0;10500.0;Off
22.2;2597.8;-36.1;0.0;0.0;10500.0;Off
22.3;2594.1;-36.2;0.0;0.0;10500.0;Off
22.4;2590.5;-36.4;0.0;0.0;10500.0;Off
22.5;2586.8;-36.6;0.0;0.0;10500.0;Off
22.6;2583.2;-36.7;0.0;0.0;10500.0;Off
22.7;2579.5;-36.9;0.0;0.0;10500.0;Off
22.8;2575.8;-37.1;0.0;0.0;10500.0;Off
22.9;2572.1;-37.2;0.0;0.0;10500.0;Off
23.0;2568.3;-37.4;0.0;0.0;10500.0;Off
23.1;2564.6;-37.5;0.0;0.0;10500.0;Off
23.2;2560.8;-37.7;0.0;0.0;10500.0;Off
23.3;2557.0;-37.9;0.0;0.0;10500.0;Off
23.4;2553.2;-38.0;0.0;0.0;10500.0;Off
23.5;2549.4;-38.2;0.0;0.0;10500.0;Off
23.6;2545.6;-38.4;0.0;0.0;10500.0;Off
23.7;2541.7;-38.5;0.0;0.0;10500.0;Off
23.8;2537.8;-38.7;0.0;0.0;10500.0;Off
23.9;2534.0;-38.8;0.0;0.0;10500.0;Off
24.0;2530.1;-39.0;0.0;0.0;10500.0;Off
24.1;2526.1;-39.2;0.0;0.0;10500.0;Off
24.2;2522.2;-39.3;0.0;0.0;10500.0;Off
24.3;2518.3;-39.5;0.0;0.0;10500.0;Off
24.4;2514.3;-39.7;0.0;0.0;10500.0;Off
24.5;2510.3;-39.8;0.0;0.0;10500.0;Off
24.6;2506.3;-40.0;0.0;0.0;10500.0;Off
24.7;2502.3;-40.1;0.0;0.0;10500.0;Off
24.8;2498.3;-40.3;0.0;0.0;10500.0;Off
24.9;2494.2;-40.5;0.0;0.0;10500.0;Off
25.0;2490.2;-40.6;0.0;0.0;10500.0;Off
25.1;2486.1;-40.8;0.0;0.0;10500.0;Off
25.2;2482.0;-41.0;0.0;0.0;10500.0;Off
25.3;2477.9;-41.1;0.0;0.0;10500.0;Off
25.4;2473.7;-41.3;0.0;0.0;10500.0;Off
25.5;2469.6;-41.4;0.0;0.0;10500.0;Off
25.6;2465.4;-41.6;0.0;0.0;10500.0;Off
25.7;2461.3;-41.8;0.0;0.0;10500.0;Off
25.8;2457.1;-41.9;0.0;0.0;10500.0;Off
25.9;2452.9;-42.1;0.0;0.0;10500.0;Off
26.0;2448.6;-42.3;0.0;0.0;10500.0;Off
26.1;2444.4;-42.4;0.0;0.0;10500.0;Off
26.2;2440.1;-42.6;0.0;0.0;10500.0;Off
26.3;2435.9;-42.7;0.0;0.0;10500.0;Off
26.4;2431.6;-42.9;0.0;0.0;10500.0;Off
26.5;2427.3;-43.1;0.0;0.0;10500.0;Off
26.6;2422.9;-43.2;0.0;0.0;10500.0;Off
26.7;2418.6;-43.4;0.0;0.0;10500.0;Off
26.8;2414.3;-43.6;0.0;0.0;10500.0;Off
26.9;2409.9;-43.7;0.0;0.0;10500.0;Off
27.0;2405.5;-43.9;0.0;0.0;10500.0;Off
27.1;2401.1;-44.0;0.0;0.0;10500.0;Off
27.2;2396.7;-44.2;0.0;0.0;10500.0;Off
27.3;2392.2;-44.4;0.0;0.0;10500.0;Off
27.4;2387.8;-44.5;0.0;0.0;10500.0;Off
27.5;2383.3;-44.7;0.0;0.0;10500.0;Off
27.6;2378.8;-44.9;0.0;0.0;10500.0;Off
27.7;2374.3;-45.0;0.0;0.0;10500.0;Off
27.8;2369.8;-45.2;0.0;0.0;10500.0;Off
27.9;2365.3;-45.3;0.0;0.0;10500.0;Off
28.0;2360.7;-45.5;0.0;0.0;10500.0;Off
28.1;2356.2;-45.7;0.0;0.0;10500.0;Off
28.2;2351.6;-45.8;0.0;0.0;10500.0;Off
28.3;2347.0;-46.0;0.0;0.0;10500.0;Off
28.4;2342.4;-46.2;0.0;0.0;10500.0;Off
28.5;2337.7;-46.3;0.0;0.0;10500.0;Off
28.6;2333.1;-46.5;0.0;0.0;10500.0;Off
28.7;2328.4;-46.6;0.0;0.0;10500.0;Off
28.8;2323.7;-46.8;0.0;0.0;10500.0;Off
28.9;2319.0;-47.0;0.0;0.0;10500.0;Off
29.0;2314.3;-47.1;0.0;0.0;10500.0;Off
29.1;2309.6;-47.3;0.0;0.0;10500.0;Off
29.2;2304.9;-47.5;0.0;0.0;10500.0;Off
29.3;2300.1;-47.6;0.0;0.0;10500.0;Off
29.4;2295.3;-47.8;0.0;0.0;10500.0;Off
29.5;2290.5;-47.9;0.0;0.0;10500.0;Off
29.6;2285.7;-48.1;0.0;0.0;10500.0;Off
29.7;2280.9;-48.3;0.0;0.0;10500.0;Off
29.8;2276.0;-48.4;0.0;0.0;10500.0;Off
29.9;2271.2;-48.6;0.0;0.0;10500.0;Off
30.0;2266.3;-48.8;0.0;0.0;10500.0;Off
30.1;2261.4;-48.9;0.0;0.0;10500.0;Off
30.2;2256.5;-49.1;0.0;0.0;10500.0;Off
30.3;2251.6;-49.2;0.0;0.0;10500.0;Off
30.4;2246.7;-49.4;0.0;0.0;10500.0;Off
30.5;2241.7;-49.6;0.0;0.0;10500.0;Off
30.6;2236.7;-49.7;0.0;0.0;10500.0;Off
30.7;2231.7;-49.9;0.0;0.0;10500.0;Off
30.8;2226.7;-50.1;0.0;0.0;10500.0;Off
30.9;2221.7;-50.2;0.0;0.0;10500.0;Off
31.0;2216.7;-50.4;0.0;0.0;10500.0;Off
31.1;2211.6;-50.5;0.0;0.0;10500.0;Off
31.2;2206.5;-50.7;0.0;0.0;10500.0;Off
31.3;2201.5;-50.9;0.0;0.0;10500.0;Off
31.4;2196.4;-51.0;0.0;0.0;10500.0;Off
31.5;2191.2;-51.2;0.0;0.0;10500.0;Off
31.6;2186.1;-51.4;0.0;0.0;10500.0;Off
31.7;2181.0;-51.5;0.0;0.0;10500.0;Off
31.8;2175.8;-51.7;0.0;0.0;10500.0;Off
31.9;2170.6;-51.8;0.0;0.0;10500.0;Off
32.0;2165.4;-52.0;0.0;0.0;10500.0;Off
32.1;2160.2;-52.2;0.0;0.0;10500.0;Off
32.2;2155.0;-52.3;0.0;0.0;10500.0;Off
32.3;2149.7;-52.5;0.0;0.0;10500.0;Off
32.4;2144.4;-52.7;0.0;0.0;10500.0;Off
32.5;2139.2;-52.8;0.0;0.0;10500.0;Off
32.6;2133.9;-53.0;0.0;0.0;10500.0;Off
32.7;2128.5;-53.1;0.0;0.0;10500.0;Off
32.8;2123.2;-53.3;0.0;0.0;10500.0;Off
32.9;2117.9;-53.5;0.0;0.0;10500.0;Off
33.0;2112.5;-53.6;0.0;0.0;10500.0;Off
33.1;2107.1;-53.8;0.0;0.0;10500.0;Off
33.2;2101.7;-54.0;0.0;0.0;10500.0;Off
33.3;2096.3;-54.1;0.0;0.0;10500.0;Off
33.4;2090.9;-54.3;0.0;0.0;10500.0;Off
33.5;2085.5;-54.4;0.0;0.0;10500.0;Off
33.6;2080.0;-54.6;0.0;0.0;10500.0;Off
33.7;2074.5;-54.8;0.0;0.0;10500.0;Off
33.8;2069.0;-54.9;0.0;0.0;10500.0;Off
33.9;2063.5;-55.1;0.0;0.0;10500.0;Off
34.0;2058.0;-55.3;0.0;0.0;10500.0;Off
34.1;2052.4;-55.4;0.0;0.0;10500.0;Off
34.2;2046.9;-55.6;0.0;0.0;10500.0;Off
34.3;2041.3;-55.7;0.0;0.0;10500.0;Off
34.4;2035.7;-55.9;0.0;0.0;10500.0;Off
34.5;2030.1;-56.1;0.0;0.0;10500.0;Off
34.6;2024.5;-56.2;0.0;0.0;10500.0;Off
34.7;2018.9;-56.4;0.0;0.0;10500.0;Off
34.8;2013.2;-56.6;0.0;0.0;10500.0;Off
34.9;2007.5;-56.7;0.0;0.0;10500.0;Off
35.0;2001.8;-56.9;0.0;0.0;10500.0;Off
35.1;1996.1;-57.0;0.0;0.0;10500.0;Off
35.2;1990.4;-57.2;0.0;0.0;10500.0;Off
35.3;1984.7;-57.4;0.0;0.0;10500.0;Off
35.4;1978.9;-57.5;0.0;0.0;10500.0;Off
35.5;1973.2;-57.7;0.0;0.0;10500.0;Off
35.6;1967.4;-57.9;0.0;0.0;10500.0;Off
35.7;1961.6;-58.0;0.0;0.0;10500.0;Off
35.8;1955.8;-58.2;0.0;0.0;10500.0;Off
35.9;1949.9;-58.3;0.0;0.0;10500.0;Off
36.0;1944.1;-58.5;0.0;0.0;10500.0;Off
36.1;1938.2;-58.7;0.0;0.0;10500.0;Off
36.2;1932.3;-58.8;0.0;0.0;10500.0;Off
36.3;1926.4;-59.0;0.0;0.0;10500.0;Off
36.4;1920.5;-59.2;0.0;0.0;10500.0;Off
36.5;1914.6;-59.3;0.0;0.0;10500.0;Off
36.6;1908.6;-59.5;0.0;0.0;10500.0;Off
36.7;1902.7;-59.6;0.0;0.0;10500.0;Off
36.8;1896.7;-59.8;0.0;0.0;10500.0;Off
36.9;1890.7;-60.0;0.0;0.0;10500.0;Off
37.0;1884.7;-60.1;0.0;0.0;10500.0;Off
37.1;1878.7;-60.3;0.0;0.0;10500.0;Off
37.2;1872.6;-60.5;0.0;0.0;10500.0;Off
37.3;1866.5;-60.6;0.0;0.0;10500.0;Off
37.4;1860.5;-60.8;0.0;0.0;10500.0;Off
37.5;1854.4;-60.9;0.0;0.0;10500.0;Off
37.6;1848.3;-61.1;0.0;0.0;10500.0;Off
37.7;1842.1;-61.3;0.0;0.0;10500.0;Off
37.8;1836.0;-61.4;0.0;0.0;10500.0;Off
37.9;1829.8;-61.6;0.0;0.0;10500.0;Off
38.0;1823.7;-61.8;0.0;0.0;10500.0;Off
38.1;1817.5;-61.9;0.0;0.0;10500.0;Off
38.2;1811.3;-62.1;0.0;0.0;10500.0;Off
38.3;1805.0;-62.2;0.0;0.0;10500.0;Off
38.4;1798.8;-62.4;0.0;0.0;10500.0;Off
38.5;1792.5;-62.6;0.0;0.0;10500.0;Off
38.6;1786.3;-62.7;0.0;0.0;10500.0;Off
38.7;1780.0;-62.9;0.0;0.0;10500.0;Off
38.8;1773.7;-63.1;0.0;0.0;10500.0;Off
38.9;1767.4;-63.2;0.0;0.0;10500.0;Off
39.0;1761.0;-63.4;0.0;0.0;10500.0;Off
39.1;1754.7;-63.5;0.0;0.0;10500.0;Off
39.2;1748.3;-63.7;0.0;0.0;10500.0;Off
39.3;1741.9;-63.9;100.0;0.0;10500.0;Ignition
39.4;1735.5;-64.0;100.0;0.0;10500.0;Ignition
39.5;1729.1;-64.2;100.0;0.0;10500.0;Ignition
39.6;1722.7;-64.4;100.0;0.0;10500.0;Ignition
39.7;1716.2;-64.5;100.0;0.0;10500.0;Ignition
39.8;1709.7;-64.7;100.0;0.0;10500.0;Ignition
39.9;1703.2;-64.8;100.0;0.0;10500.0;Ignition
40.0;1696.7;-65.0;100.0;0.0;10500.0;Throttling
40.1;1690.2;-65.1;100.0;0.0;10499.8;Throttling
40.2;1683.7;-65.2;100.0;0.1;10499.3;Throttling
40.3;1677.2;-65.2;100.0;0.2;10498.3;Throttling
40.4;1670.7;-65.0;100.0;0.3;10496.9;Throttling
40.5;1664.2;-64.9;100.0;0.3;10495.3;Active
40.6;1657.7;-64.8;100.0;0.3;10493.8;Active
40.7;1651.3;-64.6;100.0;0.3;10492.3;Active
40.8;1644.8;-64.5;100.0;0.3;10490.8;Active
40.9;1638.4;-64.4;100.0;0.3;10489.2;Active
41.0;1632.0;-64.2;100.0;0.3;10487.7;Active
41.1;1625.5;-64.1;100.0;0.3;10486.2;Active
41.2;1619.2;-63.9;100.0;0.3;10484.6;Active
41.3;1612.8;-63.8;100.0;0.3;10483.1;Active
41.4;1606.4;-63.7;100.0;0.3;10481.6;Active
41.5;1600.1;-63.5;100.0;0.3;10480.0;Active
41.6;1593.7;-63.4;100.0;0.3;10478.5;Active
41.7;1587.4;-63.3;100.0;0.3;10477.0;Active
41.8;1581.1;-63.1;100.0;0.3;10475.5;Active
41.9;1574.8;-63.0;100.0;0.3;10473.9;Active
42.0;1568.5;-62.8;100.0;0.3;10472.4;Active
42.1;1562.2;-62.7;100.0;0.3;10470.9;Active
42.2;1556.0;-62.6;100.0;0.3;10469.3;Active
42.3;1549.7;-62.4;100.0;0.3;10467.8;Active
42.4;1543.5;-62.3;100.0;0.3;10466.3;Active
42.5;1537.3;-62.2;100.0;0.3;10464.7;Active
42.6;1531.1;-62.0;100.0;0.3;10463.2;Active
42.7;1524.9;-61.9;100.0;0.3;10461.7;Active
42.8;1518.7;-61.7;100.0;0.3;10460.2;Active
42.9;1512.6;-61.6;100.0;0.3;10458.6;Active
43.0;1506.4;-61.5;100.0;0.3;10457.1;Active
43.1;1500.3;-61.3;100.0;0.3;10455.6;Active
43.2;1494.2;-61.2;100.0;0.3;10454.0;Active
43.3;1488.0;-61.0;100.0;0.3;10452.5;Active
43.4;1482.0;-60.9;100.0;0.3;10451.0;Active
43.5;1475.9;-60.8;100.0;0.3;10449.4;Active
43.6;1469.8;-60.6;100.0;0.3;10447.9;Active
43.7;1463.8;-60.5;100.0;0.3;10446.4;Active
43.8;1457.7;-60.4;100.0;0.3;10444.9;Active
43.9;1451.7;-60.2;100.0;0.3;10443.3;Active
44.0;1445.7;-60.1;100.0;0.3;10441.8;Active
44.1;1439.7;-59.9;100.0;0.3;10440.3;Active
44.2;1433.7;-59.8;100.0;0.3;10438.7;Active
44.3;1427.8;-59.7;100.0;0.3;10437.2;Active
44.4;1421.8;-59.5;100.0;0.3;10435.7;Active
44.5;1415.9;-59.4;100.0;0.3;10434.1;Active
44.6;1409.9;-59.2;100.0;0.3;10432.6;Active
44.7;1404.0;-59.1;100.0;0.3;10431.1;Active
44.8;1398.1;-59.0;100.0;0.3;10429.6;Active
44.9;1392.3;-58.8;100.0;0.3;10428.0;Active
45.0;1386.4;-58.7;100.0;0.3;10426.5;Active
45.1;1380.5;-58.6;100.0;0.3;10425.0;Active
45.2;1374.7;-58.4;100.0;0.3;10423.4;Active
45.3;1368.9;-58.3;100.0;0.3;10421.9;Active
45.4;1363.0;-58.1;100.0;0.3;10420.4;Active
45.5;1357.3;-58.0;100.0;0.3;10418.8;Active
45.6;1351.5;-57.9;100.0;0.3;10417.3;Active
45.7;1345.7;-57.7;100.0;0.3;10415.8;Active
45.8;1339.9;-57.6;100.0;0.3;10414.3;Active
45.9;1334.2;-57.4;100.0;0.3;10412.7;Active
46.0;1328.5;-57.3;100.0;0.3;10411.2;Active
46.1;1322.7;-57.2;100.0;0.3;10409.7;Active
46.2;1317.0;-57.0;100.0;0.3;10408.1;Active
46.3;1311.4;-56.9;100.0;0.3;10406.6;Active
